age,gender,time_video,time_text,time_total,video_q1,video_q2,video_q3,video_q4,video_q5,video_q6,video_q7,video_q8,video_q9,video_q10,video_q11,video_q12,video_q13,video_q14,video_q15,video_q16,video_q17,video_q18,video_q19,video_q20,video_q21,video_q22,video_q23,video_q24,video_q25,video_q26,video_q27,video_q28,video_q29,video_q30,text_q1,text_q2,text_q3,text_q4,text_q5,text_q6,text_q7,text_q8,text_q9,text_q10,text_q11,text_q12,text_q13,text_q14,text_q15,text_q16,text_q17,text_q18,text_q19,text_q20,text_q21,text_q22,text_q23,text_q24,text_q25,text_q26,text_q27,text_q28,text_q29,text_q30,video_easy,video_medium,video_hard,text_easy,text_medium,text_hard,video_total,text_total,score_diff,preferred_method
20,F,1262.9080192368863,957.3154661630795,2220.2234853999657,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,4,4,2,5,8,5,10,18,-8,text
19,M,1256.1419472855414,1016.4985762395955,2272.640523525137,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,7,6,5,6,4,6,18,16,2,video
20,F,1233.5231362063103,975.0493371791403,2208.5724733854504,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,4,8,4,4,5,4,16,13,3,video
19,F,1265.128663010927,922.7054764876672,2187.834139498594,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,5,8,2,6,7,4,15,17,-2,text
20,F,1240.8294824844727,885.4293292696818,2126.2588117541545,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,3,4,4,3,4,6,11,13,-2,text
17,F,1268.7180070340075,990.7380335408864,2259.456040574894,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,5,4,7,7,6,8,16,21,-5,text
20,M,1295.4513616735762,975.5936190762648,2271.0449807498408,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,3,4,6,8,5,6,13,19,-6,text
19,M,1272.166455234493,948.0455327384761,2220.211987972969,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,7,8,8,3,7,6,23,16,7,video
19,F,1232.1173674688202,1027.8892656500777,2260.006633118898,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,7,5,6,8,2,5,18,15,3,video
18,F,1209.500302890311,990.8360041698654,2200.3363070601763,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,7,7,7,6,6,5,21,17,4,video
17,M,1244.6256963987096,1048.3108828815248,2292.9365792802346,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,7,5,8,8,7,5,20,20,0,video
20,M,1205.0960608620035,957.3652117496362,2162.4612726116397,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,6,6,9,5,5,5,21,15,6,video
18,M,1241.7393217142428,975.9756652452701,2217.7149869595128,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,7,6,5,6,4,4,18,14,4,video
20,M,1261.8628130024915,982.0368730152222,2243.899686017714,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,3,6,6,5,6,5,15,16,-1,equal
20,F,1320.2987064137947,987.6866937213395,2307.985400135134,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,6,5,6,6,6,6,17,18,-1,text
18,M,1310.5821056633547,986.4640150875239,2297.046120750879,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,8,3,7,8,6,5,18,19,-1,equal
18,F,1259.0086010441073,1012.3291029664766,2271.337704010584,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,7,6,6,9,6,5,19,20,-1,equal
18,M,1252.072809234051,1006.7882138248768,2258.861023058928,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,5,7,4,8,6,20,18,2,equal
18,M,1280.98275551071,937.3187996900668,2218.301555200777,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,6,6,8,5,6,6,20,17,3,video
18,M,1276.4085208727652,927.5134612002521,2203.9219820730173,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,4,8,6,4,3,15,13,2,video
20,M,1304.7379077448481,1032.0715077893237,2336.809415534172,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,5,4,8,5,3,7,17,15,2,video
18,M,1227.2013547025983,997.7684005684073,2224.969755271006,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,6,6,7,9,6,6,19,21,-2,equal
17,F,1316.6892830769011,1033.0460412894513,2349.7353243663524,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,7,5,9,7,6,3,21,16,5,video
19,F,1222.1598098199795,1046.7146164783828,2268.8744262983623,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,7,6,5,5,3,5,18,13,5,video
18,M,1259.0057888357048,988.9581788193361,2247.963967655041,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,4,7,3,9,4,2,14,15,-1,video
18,M,1240.1510288826903,1072.470871579424,2312.6219004621144,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,5,5,5,5,7,5,15,17,-2,text
20,F,1207.674208019569,970.3661211426872,2178.040329162256,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,8,6,7,5,3,5,21,13,8,video
18,M,1309.8608024216044,1086.8193561520827,2396.680158573687,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,4,5,5,6,8,5,14,19,-5,text
18,M,1182.7411058934724,924.0213571251995,2106.762463018672,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,7,9,5,7,5,7,21,19,2,video
18,F,1288.0819647149938,1015.6075601454836,2303.6895248604774,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,5,5,7,5,6,5,17,16,1,video
20,M,1254.5146587442152,1006.7700466323006,2261.284705376516,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,6,4,6,5,6,8,16,19,-3,text
18,M,1246.255471688111,1009.1455854577873,2255.4010571458984,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5,8,5,6,8,9,18,23,-5,text
19,F,1280.86741557497,1036.452100296069,2317.3195158710387,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,6,6,8,6,5,5,20,16,4,video
20,F,1241.3340964991728,1049.0358886062884,2290.369985105461,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,3,6,3,6,7,4,12,17,-5,text
19,F,1237.614071359755,944.2770728942095,2181.8911442539643,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,7,4,5,6,7,5,16,18,-2,text
20,M,1297.064061287718,1000.5910708846056,2297.6551321723236,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,7,9,8,6,8,7,24,21,3,video
18,F,1244.5866373585513,1040.783554799045,2285.3701921575966,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,7,7,8,5,9,7,22,21,1,equal
19,F,1306.3520679655098,1007.5090018896291,2313.861069855139,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,6,6,5,6,5,4,17,15,2,video
20,F,1288.4959071589426,1006.2275799379216,2294.723487096864,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,6,6,6,5,5,5,18,15,3,video
17,F,1289.3600202477467,1000.4714333105601,2289.8314535583067,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,8,6,6,7,6,3,20,16,4,video
18,F,1254.1411402608992,937.3828710962217,2191.524011357121,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,8,4,8,4,5,6,20,15,5,video
20,F,1296.2583591999235,1004.2034032143281,2300.4617624142516,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,6,4,6,4,6,3,16,13,3,video
17,M,1232.6701519451665,973.8550589524579,2206.525210897624,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,5,3,8,4,7,3,16,14,2,video
20,M,1311.725380851068,954.0445355324146,2265.7699163834823,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,4,7,4,5,5,8,15,18,-3,text
17,F,1206.0127971072504,982.287742579242,2188.3005396864924,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,4,4,6,3,4,5,14,12,2,video
18,F,1200.3159784417687,1045.3871082596177,2245.7030867013864,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,4,7,6,9,9,14,24,-10,text
19,F,1208.7527524175684,1025.1962079615585,2233.948960379127,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,8,5,6,5,7,6,19,18,1,equal
17,M,1250.2802128088265,995.362314376258,2245.6425271850844,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,7,7,7,6,6,7,21,19,2,video
20,M,1291.177878275056,967.5332917166786,2258.7111699917346,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,5,5,8,4,7,7,18,18,0,equal
18,M,1260.767531925205,969.5362165883762,2230.303748513581,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,8,7,6,8,7,5,21,20,1,video
17,M,1258.8387793273432,1010.7604641475617,2269.599243474905,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,9,7,6,5,4,20,15,5,video
20,M,1280.5796204704038,957.9669439968552,2238.546564467259,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,6,4,5,4,9,7,15,20,-5,text
20,M,1282.0110584663762,1012.2731244485318,2294.284182914908,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,6,6,8,7,2,5,20,14,6,video
20,M,1222.0320636175559,1016.9563488819988,2238.9884124995547,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,7,7,4,4,4,6,18,14,4,video
17,M,1274.7738245897408,971.6804268285779,2246.4542514183186,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,6,3,6,3,4,7,15,14,1,text
17,M,1216.8844428293746,1079.8274093383936,2296.7118521677685,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,6,8,3,2,5,8,17,15,2,text
17,F,1272.2999725039872,1006.7292447529852,2279.0292172569725,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,5,6,7,7,5,5,18,17,1,video
19,F,1243.6400056283883,988.1812939405638,2231.821299568952,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,5,5,5,5,6,7,15,18,-3,text
17,F,1303.880180807194,1029.967316532849,2333.847497340043,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,8,6,7,6,5,7,21,18,3,video
17,F,1257.9991267791845,1016.7323121659582,2274.7314389451426,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,8,8,8,3,6,5,24,14,10,video
17,M,1269.1767498257793,972.2305978552836,2241.4073476810627,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,6,6,8,4,3,16,15,1,video
19,M,1273.1258306839047,966.5157639275999,2239.641594611505,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,4,6,7,6,3,3,17,12,5,video
17,F,1258.3952733601432,1040.5201136520207,2298.9153870121636,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,7,4,5,6,4,5,16,15,1,equal
20,M,1300.1803479668,1018.633983504553,2318.814331471353,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4,6,7,5,6,3,17,14,3,video
17,F,1281.6976240770566,1019.3205763515052,2301.0182004285616,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,6,4,6,7,6,7,16,20,-4,text
20,M,1235.4860932007025,1007.9710844100462,2243.4571776107487,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,7,8,5,3,7,4,20,14,6,video
20,F,1307.306872891158,978.9465297821948,2286.253402673353,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,8,5,6,5,4,8,19,17,2,equal
20,M,1239.7122599714555,966.6306471130744,2206.34290708453,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,9,7,6,5,7,8,22,20,2,text
19,M,1280.3797879068488,945.959120067496,2226.3389079743447,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,6,5,7,4,7,5,18,16,2,video
19,F,1215.5057576384932,944.0900322187938,2159.595789857287,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,7,6,6,5,4,7,19,16,3,video
19,M,1324.7433594407314,951.1495572687625,2275.892916709494,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,8,6,4,6,5,4,18,15,3,video
17,F,1298.1574057369312,1009.7522464044671,2307.9096521413985,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,8,7,6,3,5,6,21,14,7,video
20,F,1268.5660668726925,953.1211633297515,2221.687230202444,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,6,3,7,6,6,6,16,18,-2,text
19,F,1290.1207923090687,995.7058850960543,2285.826677405123,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,10,3,7,7,4,5,20,16,4,video
19,F,1230.393361401881,989.7639221020078,2220.1572835038887,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,7,6,4,7,7,6,17,20,-3,text
17,M,1187.5516764035476,924.0680298413391,2111.619706244887,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,4,3,6,4,8,4,13,16,-3,text
19,M,1298.6298243784865,1013.3117594099391,2311.9415837884258,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,6,6,6,7,6,7,18,20,-2,text
17,M,1220.2079272651338,988.9019894835494,2209.109916748683,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,6,6,5,5,8,4,17,17,0,equal
18,F,1277.3426191363158,988.1662379913652,2265.508857127681,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,4,4,6,8,7,7,14,22,-8,text
19,M,1209.0594188009875,946.9773181536068,2156.0367369545943,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,6,6,6,6,4,9,18,19,-1,text
